contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var
contig_1364	23692	160.013	25.9526	183.921	20.1002	76.94	9.4461	23.9332	26.0207	183.109	78.4932	2319.35
contig_1365	38510	733.139	136.797	11636.5	114.804	10309.8	38.191	350.445	137.45	11816.5	305.898	56287.6
contig_1371	5260	189.76	44.0748	392	29.9221	202.706	4.56145	15.4488	44.1004	392.133	67.101	346.546
contig_1374	346452	190.813	31.5004	145.586	29.7455	129.235	16.3846	45.4482	31.5026	145.533	81.6803	816.635
contig_1375	1273	48.3384	11.6028	16.1076	4.78718	1.78443	1.89671	0.287003	11.6028	16.1076	18.4488	19.8483
contig_1377	513	4117.91	726.983	1055.95	616.036	519.538	208.645	2.92584	726.983	1055.95	1839.27	8029.1
contig_1378	1308	477.617	72.329	53.7993	69.5907	39.8772	16.6615	0.649354	69.152	41.2872	249.883	384.68
contig_1379	1311	863.525	219.459	1773.75	141.423	548.68	21.5616	1.48952	225.922	1777.86	255.159	2714.81
contig_138	10684	45.1496	5.33463	3.23009	9.76296	3.02864	6.29875	2.64891	5.33463	3.23009	18.4186	18.4951
contig_1381	17157	1100.02	213.729	35313.8	166.335	20331.2	44.3013	1186.79	213.009	35277.6	462.641	164915
contig_1386	2474	166.336	41.6067	37.9306	22.5009	10.4103	0	0	43.8326	56.471	58.3959	31.7786
contig_1387	10807	146.782	21.6983	646.618	22.5983	683.831	27.5412	567.63	21.7906	645.051	53.1534	5236.94
contig_1388	27415	207.942	21.1178	80.2847	27.6881	184.204	57.9577	658.761	21.0837	79.7295	80.0949	885.701
contig_1389	2140	90.8347	10.0779	7.35987	18.1704	3.75929	7.77437	3.06474	10.3317	6.29212	44.4804	31.8093
contig_1392	154132	52.911	7.62465	8.67118	7.20688	7.13668	11.8339	16.5198	7.62498	8.67436	18.6206	29.3098
contig_1395	4.21227e+06	51.8767	6.47312	11.5489	7.1373	10.0799	14.0067	22.2371	6.47322	11.5543	17.7864	38.9573
contig_14	17987	113.278	14.9003	11.9203	20.438	22.3222	22.8859	35.0325	14.8765	11.8317	40.177	83.8147
contig_1414	1269	264.902	45.1841	545.212	45.1903	514.671	4.25201	0.34967	45.2708	539.29	125.004	4168.97
contig_1418	1087	28.7321	6.43116	3.52331	3.10566	0.259126	0	0	6.0715	2.4404	13.1238	16.5638
contig_142	239418	263.824	23.8445	61.449	35.6289	118.639	86.8265	325.836	23.8574	61.1971	93.6667	660.21
contig_1421	2329	33.1354	5.60119	17.2765	4.47499	10.1907	2.56586	1.24579	5.46489	16.871	15.0285	37.1015
contig_1423	12749	60.1283	10.8798	36.3503	8.9919	17.7484	1.44488	0.495887	10.9805	36.4099	27.8312	119.306
contig_1424	21175	65.0202	11.7159	46.1094	10.6487	49.5121	4.34069	7.83675	11.7628	46.4159	26.5522	330.103
contig_1426	12782	82.7193	17.8448	101.669	9.67115	8.95542	10.5275	32.9374	17.6692	100.906	27.0066	171.372
contig_1427	45525	423.156	67.51	4395.44	60.6957	3543.17	62.0263	4685.68	67.294	4399.07	165.63	27253.4
contig_1428	12103	84.7526	13.8059	263.904	9.34803	123.378	8.21861	19.1409	13.6385	255.468	39.7416	1209.31
contig_1429	4659	65.3613	12.2085	14.5358	8.70171	17.0976	3.41029	0.898185	12.3808	15.4541	28.66	117.502
contig_1431	2741	50.6816	9.27827	13.3461	7.98726	13.4542	0.314164	0.215546	9.27827	13.3461	23.8236	105.686
contig_1433	37564	243.288	44.8869	753.05	34.6925	400.826	14.3462	158.564	44.8792	751.9	104.483	3974.94
contig_1436	738	25.9184	3.36735	4.24643	3.09524	0.566722	1	0	3.4983	5.24191	14.9575	4.41558
contig_144	2992	7.60239	0.623856	0.489576	1.21217	0.851493	0	0	0.562984	0.368609	5.20338	6.25506
contig_1440	782	18.5	4.10285	0.609064	2.58228	0.627133	0.19462	0.156994	4.10285	0.609064	7.51741	0.544865
contig_1444	850	10.9729	4.55571	0.727933	0.5	0.693848	0	0	3.19714	0.407433	2.72	5.5581
contig_1451	28606	197.561	37.3053	956.691	27.7746	691.673	12.2583	31.43	37.3849	942.553	82.8382	5240.57
contig_1452	7814	63.0719	11.7872	42.196	9.71164	24.819	4.79997	5.81011	11.8681	41.7557	24.905	143.512
contig_1453	7001	51.7691	11.2613	33.6234	5.41176	17.6496	1.50606	1.25372	11.2227	32.8178	22.3672	141.085
contig_1454	29494	211.263	39.1472	364.988	32.6477	117.872	16.0114	97.7853	39.699	369.372	83.7578	1059.75
contig_1455	15743	90.6817	17.5324	115.124	12.5293	72.1763	8.32893	16.5012	17.2933	112.75	34.9978	350.113
contig_1456	5851	97.2826	16.7734	25.4531	17.5025	10.5935	6.33485	6.15049	16.6965	23.9844	39.9753	104.414
contig_1458	70850	75.2233	14.3202	20.285	11.7819	12.543	3.50235	3.4866	14.3202	20.285	31.2987	68.4246
contig_146	7404	112.393	13.5538	9.2932	15.2396	6.54816	5.27585	19.2528	13.5538	9.2932	64.7698	100.591
contig_1465	3685	137.961	19.1287	20.3331	30.6752	91.4632	2.97397	7.15827	17.1796	11.0157	68.0031	162.63
contig_1466	2018	106.135	16.757	44.6882	17.8651	3.97538	6.87634	3.18076	17.9572	33.8022	46.6793	79.3399
contig_1469	31289	862.176	113.389	7933.36	126.556	9413.01	143.132	9180.16	113.196	7990.95	365.902	66168.4
contig_1474	26335	146.241	32.6351	1168.95	20.3379	1029.68	3.93233	159.066	32.5879	1172.34	56.7481	6284.4
contig_1478	492	55.2544	12.9561	2.92182	4.58187	1.69856	0.973684	0.0256984	13.424	4.05139	23.3187	3.56088
contig_1479	1916	547.345	94.2305	63.0699	83.786	33.4204	24.1008	24.1302	93.4819	59.8919	251.746	206.547
contig_148	2204	2091.93	489.487	98761.1	309.531	39842.3	23.3934	281.139	484.641	95953.5	784.875	256054
contig_1480	716	48.7951	11.9417	8.30635	7.90106	5.21851	4.18905	1.79605	11.9435	8.3154	12.8198	3.10728
contig_1481	2314	273.706	44.0615	13.2404	39.921	62.4592	9.95333	22.5751	44.0615	13.2404	135.709	114.489
contig_1482	35788	2609.63	337.559	41079.8	376.933	55641.7	497.09	40032	337.813	41327.9	1060.24	417553
contig_1483	3724	296.888	46.9536	301.158	57.3713	368.714	15.4723	24.4124	46.8847	302.675	130.206	1626.47
contig_1484	1697	207.774	35.7886	86.0154	35.9063	44.0132	8.50356	2.71719	35.7363	86.3241	91.839	96.395
contig_1485	13111	1532.05	225.173	5783.23	228.95	5616.87	160.177	1436.5	225.216	5746.57	692.537	63009.1
contig_1488	2269	161.908	28.4927	51.8961	25.1109	32.7219	1.25295	1.92277	28.7447	54.0184	78.3067	346.583
contig_1492	1836	114.843	17.7633	10.716	20.7942	18.3	4.39146	1.72321	17.6429	10.6263	54.2509	20.2438
contig_1493	706	151.264	25.5036	3.34232	25.6583	22.3983	6.81475	3.61067	26.4748	3.29125	66.813	48.9776
contig_1495	11531	66.5853	11.186	316.313	8.14173	176.518	1.84263	20.6185	11.1393	319.426	34.2756	2790.12
contig_1496	8006	57.5434	11.6699	15.5971	5.32816	4.67742	3.50993	0.731747	11.5909	13.0468	25.4445	36.9776
contig_1497	215231	111.02	18.4409	60.3605	16.4002	52.4039	9.78403	20.5477	18.4615	60.6291	47.9337	308.559
contig_1498	45653	62.6463	11.1058	18.6572	8.2544	8.57953	4.89102	6.38468	11.1006	18.5099	27.2945	83.9474
contig_1499	203804	58.065	11.1833	58.7613	8.83596	47.4107	3.51895	6.09015	11.1804	58.7987	23.3464	321.267
contig_150	32919	795.464	146.935	73376.7	117.195	43139.8	36.9405	5208.95	146.917	73394	347.477	396559
contig_1502	268686	82.4485	15.897	86.537	12.1129	74.2087	4.36902	7.5288	15.9273	92.911	34.1423	435.224
contig_1503	32536	54.8846	5.37803	5.35235	8.46375	24.5488	16.9097	61.9257	5.37803	5.35235	18.755	67.7486
contig_1504	105679	405.602	40.9492	43.869	56.7252	100.405	113.299	163.534	40.9186	44.0939	153.71	386.38
contig_1506	43238	284.101	46.133	356.569	46.8655	486.18	32.8216	371.128	46.2254	361.194	112.056	3541.62
contig_1507	2915	74.5371	14.23	40.7703	17.5392	40.1945	0.130199	0.113289	14.0007	36.6959	28.6369	89.353
contig_1508	27690	152.991	28.3915	204.546	25.715	157.059	10.5697	22.7378	28.185	186.89	60.1294	627.239
contig_1509	24781	96.5989	16.1758	35.9149	16.0638	38.6115	6.09313	18.3615	16.0924	35.8201	42.1738	177.219
contig_1514	3624	98.0037	18.8561	129.111	13.5429	60.5425	5.72136	15.8217	18.6831	130.77	41.2003	457.217
contig_1516	1948	924.509	178.512	125.911	137.453	37.451	53.4588	3.39033	178.512	125.911	376.573	137.962
contig_1517	3289	2522.37	444.774	4261.88	386.378	1855.64	104.982	97.388	444.708	4284.58	1141.53	20141.2
contig_1518	29120	177.934	20.3247	1002.99	25.9988	1316.18	42.1563	2070.55	20.2737	993.037	69.1806	8233.02
contig_152	2016	1065.94	234.452	64942.8	152.604	24953.1	8.54877	75.8052	234.132	65015.8	436.204	209426
contig_1520	25033	123.468	20.8495	268.505	19.5688	211.554	10.7862	58.9125	20.7833	270.235	51.4805	1943.84
contig_1521	1577	648.799	98.3693	101.59	77.3343	83.991	139.128	273.464	98.3693	101.59	235.598	1300.91
contig_1523	748226	67.6311	10.183	23.4607	10.2384	24.2178	9.33635	31.0563	10.1939	23.9486	27.6794	136.275
contig_1524	119952	66.6902	9.31951	23.537	10.4597	22.1693	7.78446	15.0154	9.32155	23.6569	29.805	165.223
contig_1525	155499	64.8594	9.53306	10.2388	9.62573	10.5199	9.12054	12.8225	9.53183	10.2592	27.0482	31.4596
contig_1526	264639	75.7447	11.5745	19.8422	11.8324	24.9029	10.5579	15.7053	11.578	20.2801	30.2019	100.024
contig_1530	9668	702.616	78.5984	1027.44	98.6038	913.655	188.087	860.714	78.7444	1020.9	258.582	7053.3
contig_1532	553	56.7171	7.17122	7.56016	3.57816	3.46341	17.6154	25.2224	7.17122	7.56016	21.1811	59.273
contig_1535	268315	207.076	18.9394	26.8155	28.0215	33.5853	68.4465	114.725	18.9394	26.8161	72.7295	132.114
contig_1536	4877	85.6897	9.5147	5.58333	9.59023	1.33501	11.151	2.53821	9.5147	5.58333	45.919	33.7646
contig_1538	168379	52.3764	6.56994	28.0883	7.75572	49.1444	11.7584	82.7413	6.57734	28.0811	19.715	259.363
contig_154	135849	72.9305	13.3899	20.8303	10.1194	16.949	6.47846	13.7233	13.3899	20.8303	29.5528	65.5287
contig_1540	118936	49.8321	7.08993	61.8354	6.61898	78.5275	10.8869	141.024	7.07857	60.3181	18.1577	375.293
contig_1543	555220	382.953	51.244	202.388	57.4333	211.962	76.8778	422.913	51.2551	201.894	146.143	1158.28
contig_1544	1423	210.448	32.7172	26.6385	31.9811	9.88801	17.7667	0.361407	32.7172	26.6385	95.2655	76.7645
contig_155	148885	57.4221	7.04035	13.511	6.75046	8.97028	15.2556	39.559	6.99592	13.4784	21.3798	70.6422
contig_1553	1100	292.962	39.36	42.7554	51.7474	10.0415	28.36	5.52253	39.36	42.7554	134.135	55.541
contig_1554	3296	203.292	30.5531	15.816	24.9603	7.60632	15.8767	8.30398	30.5531	15.816	101.349	131.922
contig_1555	2778	339.099	49.3352	1818.45	53.5449	3169.79	18.2534	397.855	49.465	1847.11	168.5	27923.2
contig_1556	2975	148.699	16.5055	99.209	27.5766	117.341	13.6467	98.2979	16.4145	92.8062	74.5558	1407.87
contig_1557	1019	53.0253	9.65362	1.34418	6.09436	2.86666	1.00806	0.0103037	9.65362	1.34418	26.6157	6.35211
contig_1558	797	126.338	20.0804	4.00282	19.0881	1.78015	6.99073	0.00920175	20.0804	4.00282	60.0989	9.13574
contig_1559	1406	97.2086	10.1083	30.887	17.9275	142.591	19.2134	292.099	10.1083	30.887	39.8511	494.311
contig_156	260094	58.1843	8.33784	10.0864	7.07943	8.15446	13.4941	32.9217	8.34103	10.0337	20.9319	27.5896
contig_1560	1709	49.1995	4.69596	6.30798	7.97114	1.83678	2.01924	3.21914	4.69596	6.30798	29.8172	44.839
contig_1561	1851	413.832	50.8636	156.044	61.3727	166.809	63.8689	25.4695	50.8713	156.284	186.855	2046.31
contig_1562	6277	386.062	56.3981	102.565	61.5368	93.9965	38.6334	16.0104	56.4152	102.447	173.078	552.804
contig_1564	2904	580.829	91.26	487.352	88.9332	196.366	61.951	24.9447	91.0534	476.952	247.631	2112.17
contig_1566	20295	749.748	103.443	10137.9	116.844	14646.5	99.9703	2619.5	102.849	10101.8	326.641	114898
contig_1567	12390	39.04	5.27917	10.3394	5.72067	7.82018	0.247958	0.186512	5.16879	9.66642	22.6234	109.489
contig_157	44503	87.2812	9.21958	39.1789	14.5972	68.9091	23.3071	126.84	9.22341	39.2489	30.9339	373.421
contig_1570	3964	62.1848	9.26114	10.1857	9.8107	19.1732	12.7431	19.2513	9.26114	10.1857	21.1088	63.7445
contig_1571	15608	108.249	7.2402	12.5193	11.8558	32.6197	43.6854	307.879	7.21309	12.6161	38.2542	297.09
contig_1573	126379	227.054	26.9674	28.8801	32.8935	37.4761	55.5586	72.292	26.9569	29.2549	84.6778	181.484
contig_1574	3284	223.967	31.2087	42.5377	41.0648	10.7659	33.0045	4.35361	31.2087	42.5377	87.4809	113.537
contig_1575	2.09844e+06	204.72	25.2392	58.3928	29.026	69.5807	51.757	148.557	25.233	58.1372	73.4652	319.285
contig_1577	17505	178.753	21.2152	70.643	25.7167	87.8368	43.2245	408.412	21.2913	66.5589	67.3055	732.908
contig_1579	5296	345.527	38.4981	130.43	55.4794	164.313	89.4843	449.823	38.234	127.823	123.832	829.804
contig_1580	1620	15.5095	2.24422	0.752436	1.9551	0.922437	1.22245	2.0737	2.53537	0.623324	7.55238	2.57554
contig_1581	6869	59.9743	6.78851	8.86037	10.7148	9.91379	6.14615	6.32841	7.31344	8.53682	29.0113	70.4137
contig_1582	903	205.432	22.1926	3.53334	29.0505	2.36447	47.6096	2.60535	22.1926	3.53334	84.3865	60.0326
contig_1583	71884	308.705	25.7477	114.533	44.0977	506.322	99.0206	1854.93	25.6486	115.04	114.191	2993.81
contig_1584	820	48.5134	2.24776	0.733734	1.09104	1.57466	24.7269	1.98656	2.24776	0.733734	18.2	8.20208
contig_1585	17004	110.838	10.7396	33.3171	8.87926	17.4855	41.7561	249.904	10.6729	32.2926	38.7898	503.781
contig_1586	15377	199.697	17.5886	53.5284	33.0739	167.682	59.7651	102.098	17.9762	58.6399	71.293	734.59
contig_1589	748422	63.1839	9.50243	17.8401	9.54055	12.122	7.69403	10.429	9.50649	17.7969	26.9404	35.4693
contig_159	8658	59.7983	8.07487	33.443	4.81406	12.47	12.0581	62.8918	8.19664	35.076	26.6547	333.371
contig_1593	2193	39.1464	7.64219	11.1055	4.36858	6.87545	0	0	7.89378	16.002	19.2418	38.301
contig_1594	309602	1467.13	183.561	681.224	218.396	675.489	308.241	1236.73	183.529	683.855	573.404	4088.51
contig_1595	12076	265.274	44.2817	139.343	37.5695	102.952	33.5484	10.7698	44.2817	139.343	105.593	619.549
contig_1596	10137	402.509	54.1727	432.778	85.7051	816.838	0.666266	0.302868	54.4025	428.051	207.563	5628.63
contig_1598	25330	89.302	9.45079	19.6428	10.5983	24.4778	28.6801	156.729	9.41005	19.7503	31.1627	117.508
contig_1599	54440	121.914	14.295	17.3247	16.9762	31.5607	26.6366	87.722	14.2961	17.3182	49.7103	191.319
contig_1601	2797	60.4212	7.03589	2.93111	10.5331	5.84157	10.3525	6.43471	7.03589	2.93111	25.4639	7.58958
contig_1602	549175	285.283	25.5138	44.8522	38.8431	70.4905	94.3237	342.712	25.5086	44.9641	101.093	422.889
contig_1604	1007	1.33372	0	0	0	0	0	0	0	0	1.33372	0.341771
contig_1606	1436	4.49378	0.100311	0.0903196	2.62753	0.510964	0	0	0	0	1.76594	1.0728
contig_1608	2023	43.3577	5.28564	0.528954	3.58356	0.889511	14.1046	0.123661	5.28564	0.528954	15.0982	2.9829
contig_1610	18922	44.2855	4.96436	4.42789	5.7198	10.3809	10.33	37.9342	4.96021	4.46199	18.3111	42.6827
contig_1611	15760	146.682	8.71839	12.7259	21.9978	64.0095	53.1899	553.386	8.72428	12.7918	54.052	297.373
contig_1612	348498	261.215	22.4792	87.3627	36.1517	153.236	88.5659	789.32	22.4775	87.431	91.541	863.403
contig_1613	49545	201.134	18.7335	24.3955	25.1914	23.7177	66.2436	91.2576	18.7133	23.9301	72.252	159.558
contig_1615	197003	212.995	19.6467	79.7165	28.4019	108.116	69.5385	477.391	19.6568	79.3293	75.7508	861.405
contig_1616	4425	115.847	12.7151	8.65731	24.1773	4.04663	20.8407	23.2342	12.6409	9.50447	45.4732	15.6373
contig_1617	37907	199.829	18.2825	11.9387	34.1268	13.5096	60.8442	12.8431	18.1812	12.0861	68.3942	46.2893
contig_1618	49405	209.844	19.6774	17.5201	29.8585	37.2066	64.5638	243.032	19.6381	16.4626	76.1062	166.293
contig_1619	31591	198.61	20.5864	14.3458	28.9951	18.8707	56.7562	84.3525	20.5249	14.1741	71.7472	64.2301
contig_162	3659	1648.02	199.887	495.101	233.811	481.909	356.652	955.215	199.887	495.101	657.787	3864.77
contig_1620	166972	202.274	19.435	20.8638	27.531	29.0075	65.7666	119.464	19.4236	20.3835	70.1178	93.6048
contig_1621	28285	152.945	13.9016	40.4832	22.5561	124.26	45.4333	268.184	14.0428	40.4217	57.0111	811.35
contig_1622	41163	211.214	16.6208	50.0164	30.5086	180.781	71.9077	506.921	16.4941	52.4904	75.6827	1078.92
contig_1623	8401	96.8944	6.29815	7.22045	12.6027	24.9846	30.9218	32.8166	6.28639	7.30971	40.7854	97.5114
contig_1625	56782	211.888	16.7828	17.4304	29.4209	52.4393	69.1863	64.3369	16.8581	17.4038	79.6402	131.852
contig_1626	26532	106.688	9.79986	32.142	16.5157	32.731	31.8404	51.4803	9.85649	32.5049	38.6755	164.491
contig_1627	7413	64.5437	4.99959	10.2643	8.58048	24.9171	15.0226	73.4072	5.01129	10.1587	30.9298	194.625
contig_1629	267717	191.595	23.4108	169.019	29.7974	277.29	44.0967	502.86	23.4014	169.538	70.8885	1388.38
contig_163	18018	1388.65	155.96	3437	203.931	3924.22	365.987	9920.41	156.061	3426.91	506.708	40985.8
contig_1633	15053	50.088	4.9945	9.66592	5.8756	6.14047	16.112	77.8128	4.67651	8.33532	18.4294	45.1976
contig_1634	46869	164.606	20.9753	50.2389	25.5129	52.1869	34.3807	58.362	21.1164	45.4077	62.6208	347.661
contig_1635	201169	183.573	22.5487	90.3605	27.4582	171.463	41.8091	262.089	22.5714	92.2157	69.1862	894.655
contig_1636	11311	118.062	13.81	232.664	19	332.137	24.976	331.194	14.6623	250.743	45.6137	1550.11
contig_1637	8508	482.351	57.5409	3288.27	75.3166	4834.04	88.1978	6773.81	57.8068	3286.67	203.489	29701.8
contig_1638	517590	183.517	22.8506	72.0612	26.5267	98.5531	41.4457	185.289	22.8313	70.7097	69.8628	495.606
contig_1639	13359	347.583	45.2392	1168.79	57.7737	1347.57	63.9216	1865.06	46.2974	1162.39	134.352	7094.55
contig_164	59787	325.173	40.1932	3734.67	43.6595	4835.02	81.2995	8644.18	39.9697	3736.96	120.051	35809.6
contig_1641	6186	231.802	32.6088	1550.88	33.811	1376.44	40.7505	2048.39	32.83	1551.89	91.802	11103.7
contig_1642	2843	210.34	25.0167	23.5143	25.3026	25.2965	43.6747	30.3737	25.3219	32.6144	91.0241	195.926
contig_1643	125940	204.272	25.8952	73.0994	28.2352	73.9513	45.3131	116.58	25.8487	72.4224	78.9793	405.247
contig_1644	35094	156.677	19.6348	370.416	21.7382	669.993	35.6981	1962.81	19.5468	379.139	60.0587	2784.94
contig_1645	7776	69.7885	6.99974	19.8417	12.7241	49.2029	14.2592	42.07	7.95306	34.4415	27.8523	183.359
contig_1649	13380	99.2701	16.5268	33.1551	13.8183	28.2759	18.2224	67.6062	16.2965	33.5556	34.406	278.545
contig_165	3281	626.578	81.9949	45.918	101.018	40.1238	80.1632	54.9321	81.8742	46.7823	281.528	152.781
contig_1653	2463	1185.52	145.8	83.9904	188.367	233.871	265.565	264.255	145.642	84.6116	440.145	879.946
contig_1658	10646	143.59	18.8372	197.406	22.5363	213.035	24.0351	60.0596	19.0346	201.869	59.1467	959.766
contig_1659	23726	177.873	25.8141	733.639	26.4782	905.573	30.3999	553.486	25.6281	713.859	69.5527	5298.15
contig_166	9597	448.612	58.0883	42.1888	64.1021	32.0189	108.664	470.381	58.0883	42.1888	159.669	88.3506
contig_1660	247812	202.716	25.2551	111.688	29.428	93.7083	49.0932	193.208	25.2504	111.801	73.6889	492.535
contig_1662	17054	153.088	20.3608	63.7589	24.7663	50.7972	29.9447	20.4773	20.3857	64.8716	57.6305	334.238
contig_1663	30472	83.598	9.87837	46.9321	10.9859	40.5239	19.5753	108.443	9.87837	46.9321	33.2801	323.811
contig_1664	20243	41.2269	4.23755	3.36531	4.78719	10.6277	10.1336	24.2758	4.23755	3.36531	17.8311	92.8508
contig_1666	7818	47.9103	9.12611	9.37815	4.72222	2.79797	0	0	9.08712	9.57847	24.9748	63.5849
contig_1667	105718	266.087	22.665	98.6121	36.9429	185.404	90.4366	716.572	22.697	98.2049	93.3459	1328.11
contig_1668	62905	239.565	38.0731	3333.26	34.4594	2023.93	30.888	421.502	38.1163	3335.3	98.028	17081
contig_1669	10333	39.2581	2.78278	2.22728	5.39478	10.8026	13.3085	35.8506	2.75204	2.30538	15.02	71.1524
contig_167	2642	2012.49	241.297	136.659	248.629	165.414	559.537	92.3938	241.197	141.788	721.825	1027.55
contig_1673	246334	48.8725	6.46135	25.1348	6.17979	24.7998	10.9844	55.5398	6.46315	25.2895	18.7838	159.723
contig_1675	68260	415.617	61.7612	209.948	57.5989	174.459	85.8174	298.432	61.7612	209.948	148.678	853.694
contig_1678	3784	108.688	12.7251	3.59861	23.1205	13.0539	5.61255	1.01474	12.7168	3.52865	54.5129	20.8086
contig_1680	3161	127.83	20.912	13.8133	22.5938	7.88332	4.94852	0.598344	20.912	13.8133	58.464	20.3113
contig_1681	10347	3486.93	602.024	1705.57	546.547	853.463	203.819	53.6702	602.011	1704.42	1532.53	12585.4
contig_1683	604	912.044	195.643	1513.35	143.663	1081.25	11.7159	11.9125	195.546	1528.12	365.476	7093.51
contig_1685	4387	2650.06	449.614	31646	382.553	16451.9	189.38	276.594	450.254	31415.7	1178.26	146067
contig_1688	1892	264.931	68.0798	537.018	32.8381	71.6096	21.2991	8.74274	66.9816	533.963	75.7319	661.88
contig_1689	39199	2715.23	491.31	24522.4	410.806	14631.6	125.861	920.645	490.68	25044.8	1196.57	148750
contig_169	39758	71.3332	10.2012	14.8882	9.49477	20.8554	16.7692	48.5268	10.1956	14.9379	24.6724	76.6868
contig_1691	1356	170.079	42.0879	135.432	25.8897	62.0468	0.694859	2.32513	44.3574	142.084	57.0489	381.943
contig_1692	604	92.2115	27.0595	64.6655	13.2093	9.47266	0	0	27.0198	64.4831	24.9229	25.9257
contig_1694	509229	330.771	35.6763	51.7366	45.9662	81.6227	89.4389	244.705	35.6784	51.517	124.012	302.957
contig_1697	3633	43.4307	12.5837	37.5737	4.82257	6.56012	0	0	12.7577	34.7953	13.2667	11.8348
contig_1699	88533	371.678	59.2989	511.183	51.9801	286.3	76.9808	675.011	59.3161	510.925	124.102	1413.07
contig_17	22489	51.2499	5.21272	2.80478	6.94861	8.38895	12.0528	26.4145	5.21272	2.80478	21.823	43.5291
contig_170	99648	104.902	12.5803	49.9237	14.898	70.1267	23.8623	159.919	12.6115	49.6943	40.9497	395.456
contig_1701	2011	97.64	20.4981	2.91679	11.9957	4.50217	7.67759	0.769103	20.4981	2.91679	36.9704	6.31583
contig_1702	22761	78.9792	13.4044	100.419	9.47375	50.4692	14.9362	70.1339	13.5888	102.993	27.576	575.62
contig_1707	26971	79.8562	11.0748	95.7336	12.0915	80.8557	18.2151	72.5189	11.0107	99.5232	27.4642	479.203
contig_1708	12541	74.4443	14.4617	18.0865	7.2635	5.21425	10.7433	9.65176	14.2452	20.4663	27.7306	73.4032
contig_1710	7889	83.8095	18.5912	28.6032	10.1332	14.5682	2.5095	0.34116	18.5912	28.6032	33.9845	116.733
