contigName	contigLen	totalAvgDepth	0.bam	0.bam-var	1.bam	1.bam-var	2.bam	2.bam-var	3.bam	3.bam-var	4.bam	4.bam-var	5.bam	5.bam-var	6.bam	6.bam-var
contig_8743	15132	50.9547	3.01809	3.00524	0	0	29.3835	20.0516	0	0	5.13049	1.28175	0.0137498	0.0135581	13.4089	6.71312
contig_8744	39961	11.9452	4.13715	4.31831	0	0	0.545653	2.18131	0.158197	0.133192	0.0446108	0.276766	0.0316998	0.0306687	7.02791	94.6563
contig_8745	11520	2.7131	2.61249	1.28057	0	0	0	0	0	0	0	0	0.100616	0.0905082	0	0
contig_8746	10251	3.94545	3.94545	0.977516	0	0	0	0	0	0	0	0	0	0	0	0
contig_8747	33869	6.18841	3.34627	1.59435	0.00272843	0.00272114	0.190812	1.00021	0	0	0.0026098	0.00260339	2.62763	7.9531	0.0183576	0.0180318
contig_8748	35718	3.04437	2.77972	2.16733	0.035397	0.0341357	0.229251	0.742223	0	0	0	0	0	0	0	0
contig_8749	20490	4.89813	3.947	2.63781	0	0	0.399803	3.38421	0	0	0.509587	10.1768	0.0417404	0.0792237	0	0
contig_875	329872	19.0542	17.5021	22.0411	0.00634474	0.0074902	0.713492	17.623	0.0279205	0.0807658	0.0604843	0.236956	0.724765	7.45346	0.0191464	0.0516341
contig_8750	20011	4.4604	2.31902	1.05996	0	0	1.23191	0.583007	0	0	0	0	0.390715	0.238063	0.518755	0.296046
contig_8751	8763	3.96923	3.96923	2.94104	0	0	0	0	0	0	0	0	0	0	0	0
contig_8752	86032	15.5314	6.53919	5.4611	0.0211104	0.0816178	0.737826	100.394	0.0208309	0.0796526	4.83099	9.84071	3.29166	16.8503	0.0897976	1.49172
contig_8753	22961	11.2688	4.6855	2.82154	0.575293	0.624973	4.85726	4.70338	0	0	0.265135	0.505164	0.305379	0.412645	0.580203	0.755726
contig_8754	16298	2.58404	2.58404	2.10355	0	0	0	0	0	0	0	0	0	0	0	0
contig_8755	24621	16.8739	4.2409	1.86978	4.09448	23.5724	3.52834	317.273	0	0	5.01022	15.4559	0	0	0	0
contig_8756	16540	181.566	2.92624	0.681634	27.1494	122.562	95.9927	1392.8	20.1494	69.2228	30.712	149.035	0	0	4.63661	8.71656
contig_8757	80685	8.08489	3.71393	2.34234	0	0	0.0144409	0.0282312	0	0	0	0	4.35439	6.2897	0.00213572	0.00212931
contig_8758	24442	2.12539	2.0783	0.471852	0	0	0	0	0	0	0.0470937	0.0448619	0	0	0	0
contig_8759	20847	3.93468	3.87245	1.26473	0	0	0	0	0.0622312	0.0583875	0	0	0	0	0	0
contig_876	16195	14.4155	5.57794	4.02669	0	0	6.51405	17.1428	0.0421315	0.0760155	1.59053	18.6345	0.460829	2.07597	0.230041	0.338438
contig_8760	46623	5.59394	5.09173	5.68707	0	0	0.22002	0.359558	0	0	0	0	0.279194	1.43356	0.00299098	0.00298423
contig_8761	33076	18.5628	4.82084	2.63404	0.656715	2.37144	4.8196	44.4975	0.0471664	0.044919	7.97245	75.0598	0.246067	0.373086	0	0
contig_8762	25680	2.67901	2.67901	0.790903	0	0	0	0	0	0	0	0	0	0	0	0
contig_8763	22222	6.88406	3.8977	2.44775	1.42302	1.83488	0.979295	0.998983	0	0	0	0	0	0	0.584043	0.49571
contig_8764	9112	9.41252	3.98404	1.70284	0	0	0	0	0	0	3.07398	0.78578	0.591051	0.434581	1.76345	0.497965
contig_8765	22502	3.4464	3.42037	1.79557	0	0	0	0	0	0	0.0260379	0.0253592	0	0	0	0
contig_8766	36076	2.7634	2.7398	1.05341	0	0	0.0236041	0.023046	0	0	0	0	0	0	0	0
contig_8767	14978	3.54775	3.54775	2.28114	0	0	0	0	0	0	0	0	0	0	0	0
contig_8768	19904	4.09456	4.09456	1.48957	0	0	0	0	0	0	0	0	0	0	0	0
contig_8769	6596	45.0963	2.48231	0.823186	3.00419	2.14418	10.662	9.13087	0	0	23.4068	11.298	5.03258	2.60315	0.508532	0.456929
contig_877	11782	15.1121	6.39606	2.29034	0.230571	0.177426	3.77742	2.40004	0.0152166	0.0149851	2.77141	1.64122	0.00713549	0.00708728	1.91429	14.3355
contig_8770	32629	12.7482	3.97291	3.12558	0.193448	0.156111	0	0	0	0	0	0	0.00698913	0.00693869	8.57483	75.9691
contig_8771	17340	10.9906	4.56009	3.93555	0	0	0	0	0	0	3.33426	1.57195	1.61396	0.830601	1.48232	0.45537
contig_8772	58051	19.9414	4.16561	3.51785	3.75748	2.84026	4.67845	9.40989	0.0998256	0.128958	3.5306	3.27561	0.983904	1.02802	2.7255	3.46291
contig_8773	7476	16.849	4.79006	4.62004	1.17581	1.36659	2.87251	3.42275	0.543271	0.356847	5.44758	7.82062	0.0389025	0.0374007	1.98089	3.8213
contig_8774	71344	4.7605	4.69294	6.38818	0	0	0.00696688	0.00692483	0	0	0	0	0.060595	0.111863	0	0
contig_8775	31315	5.49225	4.10935	2.81965	0	0	0.561816	1.06799	0	0	0	0	0.821081	0.481285	0	0
contig_8776	14025	129.031	4.50328	2.19529	0.362018	0.230967	98.6503	1566.86	0.0296937	0.0288144	0	0	25.4298	101.753	0.0554955	0.101718
contig_8777	7123	275.984	3.11329	1.06774	92.8273	4300.92	110.229	6723.94	30.5399	105.108	3.87624	4.42374	16.0891	31.1378	19.3096	198.122
contig_8778	2364	21.7096	3.70596	0.282682	12.5519	84.3366	5.28771	15.7529	0	0	0	0	0.163957	0.137138	0	0
contig_8779	36469	3.41425	3.41425	4.54355	0	0	0	0	0	0	0	0	0	0	0	0
contig_878	2110	90.0622	3.46939	7.2427	0	0	80.7403	355.276	0	0	0	0	3.9801	1.13844	1.87245	0.178718
contig_8780	7828	11.6717	4.95533	2.32095	0	0	0	0	0	0	3.63858	2.29863	1.25788	0.431574	1.81988	0.585543
contig_8781	8712	29.2652	8.67461	11.4982	0	0	11.8492	23.8034	0	0	2.3804	0.568119	6.36101	7.95804	0	0
contig_8782	35674	2.37372	2.37372	0.586831	0	0	0	0	0	0	0	0	0	0	0	0
contig_8784	5122	9.49316	4.03902	1.93292	0	0	0	0	0	0	0	0	5.45414	1.2131	0	0
contig_8785	36184	19.3256	4.33566	8.23291	0.592607	0.404115	5.45063	10.5239	0	0	4.60615	9.35002	0.180774	0.148106	4.15982	5.85487
contig_8787	2435	31.6853	16.4333	20.9749	0.877899	0.107238	0	0	1.17199	0.885023	13.2022	6.5764	0	0	0	0
contig_8788	7234	4.2229	2.93874	1.11047	0	0	0	0	0	0	0	0	1.28416	0.770725	0	0
contig_8789	25914	3.00951	2.97264	0.636958	0	0	0	0	0.0368732	0.0354987	0	0	0	0	0	0
contig_879	959205	271.515	74.7167	250.123	0.559696	3.54949	90.1992	2405.88	46.0738	807.089	0.587349	2.27522	19.7791	249.477	39.5987	465.219
contig_8790	20014	4.09902	4.09902	2.10489	0	0	0	0	0	0	0	0	0	0	0	0
contig_8791	40361	6.12114	6.12114	7.28179	0	0	0	0	0	0	0	0	0	0	0	0
contig_8792	58891	3.28958	3.28958	13.273	0	0	0	0	0	0	0	0	0	0	0	0
contig_8793	57777	3.91343	3.91343	3.31006	0	0	0	0	0	0	0	0	0	0	0	0
contig_8794	73858	3.21672	3.11159	2.53141	0	0	0.102404	0.0917565	0	0	0.001316	0.00131297	0.00141097	0.00140787	0	0
contig_8795	26810	3.35619	3.35619	3.29774	0	0	0	0	0	0	0	0	0	0	0	0
contig_8796	68613	12.0949	5.61674	35.6511	0.0598718	0.096286	3.56197	195.07	0.0533573	0.0545273	0.310766	1.80832	0.140967	0.241425	2.35123	94.7613
contig_8797	4094	31.4348	5.79133	4.24682	3.90035	2.10074	13.253	10.4927	0.103702	0.0929704	5.22769	5.45957	2.03195	1.46435	1.12677	0.702687
contig_8798	21537	2.98798	2.98798	7.67361	0	0	0	0	0	0	0	0	0	0	0	0
contig_8799	22290	20.7835	5.48523	6.0439	1.78812	2.518	6.06504	30.0414	0.087579	0.0799269	2.85379	8.39613	0.302665	0.868189	4.20104	12.8954
contig_880	155679	6.47538	5.81394	4.32194	0	0	0.000868005	0.000867225	0	0	0	0	0.221624	0.585858	0.438954	0.532719
contig_8800	28770	2.9369	2.80206	2.43916	0	0	0	0	0	0	0.0734801	0.123543	0.0613557	0.0954428	0	0
contig_8801	44106	3.28897	3.28897	1.74374	0	0	0	0	0	0	0	0	0	0	0	0
contig_8802	14995	12.9749	3.0229	1.09187	0.292758	0.207069	7.34483	3.36431	0	0	0.0127989	0.0126366	2.08589	1.32291	0.215696	0.26161
contig_8803	10936	4.83998	4.83998	4.948	0	0	0	0	0	0	0	0	0	0	0	0
contig_8804	30641	27.1944	10.4412	24.4611	0.369224	0.310479	1.7335	21.7606	2.40415	71.8925	0.859401	0.99495	8.99393	170.696	2.39297	15.5639
contig_8805	13920	36.4921	7.21619	1.78887	0.77756	0.172988	14.2284	30.4118	0.948874	0.0485214	0.404503	0.44233	1.39252	1.45006	11.524	3.39211
contig_8807	661	0.189824	0.189824	0.154092	0	0	0	0	0	0	0	0	0	0	0	0
contig_881	21678	17.4644	14.6116	7.42937	0.412811	3.74717	0.819073	3.56028	0.246516	0.40528	0.135359	0.405319	0.696953	14.3708	0.542085	1.86911
contig_8810	24057	3.56929	3.56929	1.51919	0	0	0	0	0	0	0	0	0	0	0	0
contig_8811	22890	3.69173	3.67718	2.80496	0	0	0.0145558	0.0143455	0	0	0	0	0	0	0	0
contig_8812	27043	3.44447	3.44447	0.959225	0	0	0	0	0	0	0	0	0	0	0	0
contig_8813	64142	6.52632	3.66583	4.34559	0	0	0	0	2.19829	1.64626	0	0	0.653754	0.768227	0.00843855	0.0162516
contig_8814	85415	4.45579	4.45579	2.43236	0	0	0	0	0	0	0	0	0	0	0	0
contig_8815	32488	33.6058	4.44721	4.55282	0	0	0	0	28.893	79.8307	0	0	0.265508	0.351119	0	0
contig_8816	11939	5.39851	3.93087	3.24329	0	0	1.46764	2.58836	0	0	0	0	0	0	0	0
contig_8817	26776	3.77822	3.77822	2.77363	0	0	0	0	0	0	0	0	0	0	0	0
contig_8818	12752	10.9479	5.36224	4.9061	0	0	0.252341	0.227595	0	0	0.0264244	0.0257304	0	0	5.30694	7.21659
contig_8819	54803	9.17701	6.18938	7.58745	0	0	0.00285437	0.00285334	0	0	1.4891	3.23909	0.632884	0.935124	0.862789	0.885203
contig_8820	18908	5.75994	5.66366	4.29663	0	0	0	0	0	0	0.031933	0.0309151	0.032093	0.0310648	0.0322529	0.0312141
contig_8821	6256	2.91828	2.91828	1.788	0	0	0	0	0	0	0	0	0	0	0	0
contig_8822	51559	5.2227	2.33562	1.02927	0.454337	0.486276	1.42936	1.38718	0.146842	0.147869	0.661518	0.449713	0.195024	0.32027	0	0
contig_8823	30858	3.90025	3.90025	1.82275	0	0	0	0	0	0	0	0	0	0	0	0
contig_8824	15162	6.87084	3.34892	0.978901	3.46789	4.33198	0	0	0	0	0	0	0	0	0.0540234	0.0511101
contig_8825	52716	10.9811	3.17209	1.87797	0	0	0	0	0	0	0	0	7.80906	5.92537	0	0
contig_8828	18523	27.3742	4.38616	3.2223	1.77048	4.76103	3.25195	73.6351	0.505797	2.15908	5.00185	21.2301	11.8067	33.6252	0.651282	3.20035
contig_8829	140440	3.09055	3.08309	2.06076	0	0	0.00488987	0.015819	0	0	0.0010407	0.00203711	0.00153254	0.00152824	0	0
contig_883	48802	46.3903	14.3903	90.2498	4.26515	50.4256	16.0344	821.257	0.929766	5.26501	2.00738	12.723	7.90185	235.432	0.861383	3.27095
contig_8830	29316	4.10139	3.89128	4.38558	0.00726874	0.00721142	0.0732702	0.232832	0	0	0.0525269	0.202394	0	0	0.0770418	0.289679
contig_8831	5789	25.9071	3.5446	1.64456	0	0	5.87782	2.17043	0	0	4.61837	2.47794	0.582373	0.527037	11.2839	4.16596
contig_8832	8148	6.79632	2.82421	1.05822	0.331083	0.448091	2.22618	16.2188	0	0	0.731683	2.03654	0.536884	1.08947	0.146287	0.124904
contig_8833	5904	209.763	3.60184	2.27472	2.8455	2.21537	155.258	301.554	1.25878	0.399027	2.12583	1.70781	1.86253	0.307025	42.8107	56.1437
contig_8834	9419	4.28439	2.85446	0.812679	0.534793	2.635	0.0264322	0.025738	0	0	0.78714	14.3473	0.0815622	0.074918	0	0
contig_8835	23967	5.48037	4.71168	3.70081	0	0	0	0	0.038376	0.0368978	0.126296	0.465912	0.351178	0.380642	0.252845	1.43914
contig_8836	2785	3.88918	3.88918	0.434946	0	0	0	0	0	0	0	0	0	0	0	0
contig_8837	65322	22.6691	2.71749	0.826973	0	0	2.08932	1.53581	1.00898	1.42926	4.33425	3.37877	4.668	3.40189	7.85103	7.40353
contig_8838	34595	5.35837	4.78493	8.02599	0	0	0	0	0	0	0	0	0.573436	1.04962	0	0
contig_8839	13767	2.73658	2.73658	0.984309	0	0	0	0	0	0	0	0	0	0	0	0
contig_884	242514	146.675	85.0587	187.859	2.79009	125.049	5.67033	222.896	32.1363	1356.75	3.64498	47.7059	14.8219	412.358	2.55285	24.2232
contig_8840	11662	6.11987	3.58965	1.16109	0.117008	0.103327	2.23549	9.49273	0	0	0.0101633	0.0100633	0.167564	0.1395	0	0
contig_8841	23250	6.67502	5.0313	16.3755	0	0	0.21026	0.166047	0	0	0	0	1.43346	2.79798	0	0
contig_8842	48579	129.985	5.25914	8.51827	0.357905	0.328678	83.5185	4288.92	4.11194	22.6358	8.44413	23.9653	22.9007	252.821	5.39307	24.3253
contig_8843	88409	5.28651	4.3968	3.06966	0.192252	0.184433	0.138377	0.119466	0.167099	0.245581	0.163383	0.162162	0.0637215	0.0597029	0.164878	0.295019
contig_8844	31088	5.21743	4.43713	3.71738	0	0	0.206251	0.163717	0.016323	0.0160635	0.400284	0.251928	0.157444	0.132662	0	0
contig_8845	27519	219.093	3.14853	1.45603	7.66141	8.05443	163.392	593.926	0.545471	0.497394	2.84018	2.28242	1.46417	0.776067	40.0405	118.449
contig_8846	35100	3.89222	3.59293	3.42941	0	0	0.291474	1.7517	0	0	0	0	0.00781116	0.00775037	0	0
contig_8847	25660	5.69863	3.13383	1.6711	0	0	0.937828	1.111	1.62697	1.55529	0	0	0	0	0	0
contig_8848	21620	36.1443	4.27904	3.61818	0	0	12.9969	23.7665	0	0	16.0529	39.7299	1.75091	1.69515	1.06456	101.273
contig_8849	15458	5.93931	3.263	2.33531	0	0	0	0	0	0	0	0	2.67631	3.44761	0	0
contig_885	9318	126.053	12.9186	23.7413	0.356894	1.16025	84.9233	3458.02	13.1103	85.4282	5.39398	22.2841	2.74913	6.81924	6.60035	26.8677
contig_8850	33149	6.81766	3.04594	1.52306	0	0	2.11273	8.86728	0	0	1.07631	5.54418	0.531289	1.26247	0.0513955	0.0639705
contig_8851	53309	26.6351	3.87456	10.4328	0	0	18.2954	91.6905	0	0	4.46508	10.0424	0	0	0	0
contig_8852	10564	9.20732	2.87037	0.689539	0	0	0	0	0	0	0	0	6.33695	3.39152	0	0
contig_8853	90856	3.23156	3.17525	2.50228	0	0	0.00177497	0.00340254	0	0	0.048343	0.137337	0.00619584	0.00805256	0	0
contig_8854	13842	4.4667	4.4667	9.10974	0	0	0	0	0	0	0	0	0	0	0	0
contig_8855	15349	2.91822	2.91822	0.821122	0	0	0	0	0	0	0	0	0	0	0	0
contig_8856	40937	6.16503	5.66607	5.99122	0.0522225	0.075229	0.0216491	0.0211883	0	0	0	0	0	0	0.425086	0.452726
contig_8857	18573	27.6477	6.18509	51.2323	0.955002	1.04459	13.517	158.854	0	0	2.72371	4.24041	2.15198	2.66751	2.11491	4.34333
contig_8858	333986	7.7925	7.42799	8.17864	0.0347266	0.0414122	0.132071	2.46675	0.00452617	0.00534913	0.07761	0.350545	0.0103674	0.0102686	0.105201	0.266842
contig_8859	85441	7.81263	3.39655	2.33522	0.00514708	0.00512259	0.0332157	0.21139	0.126883	2.26626	0.906919	2.28193	2.04501	8.72655	1.29891	1.49461
contig_886	17251	6.70458	6.44103	2.93431	0	0	0	0	0	0	0	0	0	0	0.263552	0.194093
contig_8860	24691	7.23153	2.926	3.21113	0	0	0.396724	0.458143	0.0999552	0.0899755	0.742635	1.86984	1.73962	7.12398	1.3266	6.09371
contig_8861	16992	97.6326	2.39449	1.43896	1.4731	1.4584	41.6793	568.435	7.22147	21.2688	28.1611	264.423	4.61264	8.00261	12.0905	51.5824
contig_8862	38197	4.41709	3.56819	3.70234	0.848897	0.81502	0	0	0	0	0	0	0	0	0	0
contig_8863	53897	7.75908	3.84278	3.05847	0	0	2.95105	2.624	0	0	0.835023	0.340497	0.130221	0.136536	0	0
contig_8864	64949	10.7298	3.22899	2.81554	0.444575	0.40538	2.28039	1.60323	0.0635967	0.0596117	0.034661	0.0992408	3.93481	4.22978	0.742789	1.02405
contig_8865	71500	4.34802	4.34802	2.13881	0	0	0	0	0	0	0	0	0	0	0	0
contig_8866	11160	3.51807	3.405	1.21366	0	0	0	0	0	0	0.0928247	0.0842118	0.0202543	0.0198475	0	0
contig_8867	61453	3.13252	2.91113	1.74971	0	0	0.0131478	0.0129799	0	0	0	0	0.186467	1.52434	0.0217771	0.0213093
contig_8868	129652	4.67891	3.93418	3.77976	0	0	0.352713	0.754203	0	0	0	0	0.225958	0.371757	0.166059	0.246641
contig_8869	126884	3.80787	3.80787	2.78592	0	0	0	0	0	0	0	0	0	0	0	0
contig_887	33570	48.8094	48.8094	169.981	0	0	0	0	0	0	0	0	0	0	0	0
contig_8870	35954	2.67342	2.67342	1.90154	0	0	0	0	0	0	0	0	0	0	0	0
contig_8871	18260	11.7509	5.94152	3.9768	0	0	0.0289343	0.0280974	0	0	1.24241	2.00663	1.58736	7.2749	2.95063	5.25462
contig_8872	28841	4.64912	4.64912	2.40957	0	0	0	0	0	0	0	0	0	0	0	0
contig_8873	37045	5.17981	2.8258	1.93645	0	0	0	0	0	0	0	0	2.354	4.86794	0	0
contig_8874	19331	3.55962	3.12502	1.20304	0.259684	2.68298	0	0	0	0	0.174913	1.255	0	0	0	0
contig_8875	13452	7.63502	5.75222	4.86711	0.931439	0.670905	0.865584	0.7333	0	0	0	0	0	0	0.0857766	0.0973712
contig_8876	33954	3.85262	3.46361	1.81622	0	0	0.375902	3.88439	0	0	0.013105	0.0129419	0	0	0	0
contig_8877	15270	4.23413	4.23413	2.66514	0	0	0	0	0	0	0	0	0	0	0	0
contig_8878	29417	7.99159	2.60505	1.28997	0	0	4.24454	8.18882	0	0	0.968565	0.634058	0.173438	0.196789	0	0
contig_8879	56736	29.2899	2.73762	2.31584	0.163539	0.290595	2.58658	15.803	3.17665	6.35403	4.32649	3.52713	4.68826	5.48306	11.6108	11.8453
contig_888	35763	59.5547	36.0029	154.778	0.00870469	0.00862457	0.365148	2.04368	0.00943476	0.00934672	23.1685	159.717	0	0	0	0
contig_8880	9833	5.40008	3.8897	1.48326	0	0	0	0	0	0	0	0	1.51038	0.993493	0	0
contig_8881	28683	3.13917	3.13027	0.975362	0	0	0.00890197	0.00882056	0	0	0	0	0	0	0	0
contig_8882	41241	33.3685	3.58375	1.71086	0.54153	0.587898	15.8111	155.243	0.0161349	0.0158767	3.95503	5.53264	0.644253	0.692573	8.81672	17.1301
contig_8883	157174	4.32153	3.23542	2.96714	0	0	0.126363	0.397671	0	0	0.656326	1.84371	0.191818	0.339738	0.111601	0.339362
contig_8884	33408	19.4331	4.95174	2.77772	0.950478	1.08153	6.41825	6.83754	0	0	2.26436	1.52079	0.135997	0.117524	4.71228	3.24164
contig_8885	48384	2.83398	2.72953	2.27812	0.0151553	0.014928	0	0	0.0892939	0.08136	0	0	0	0	0	0
contig_8886	49161	17.1553	4.73184	2.39483	0.0365224	0.0351931	8.69774	160.694	0.0523148	0.0495628	1.4511	7.95759	0.51872	0.804649	1.66705	16.1413
contig_8887	6818	188.888	2.33743	0.526272	5.95666	2.25056	127.209	2478.81	0.571686	0.500469	5.03344	1.26013	2.86968	1.99071	44.9106	143.072
contig_8888	14323	8.96352	4.83807	3.22593	1.76716	1.48193	2.00494	1.9715	0	0	0.0515769	0.0489228	0	0	0.301771	0.397128
contig_8889	81360	5.64003	4.33043	5.64013	0	0	0.00105898	0.00105716	0	0	0.000837335	0.000836046	1.30771	1.84973	0	0
contig_8890	90709	8.41543	6.386	7.55168	0.022847	0.0223267	0.434998	30.7029	0.864022	25.2496	0.0351263	0.213875	0.057388	0.342405	0.615047	3.17942
contig_8891	19013	42.0444	5.28495	1.34184	0	0	29.9899	8480.33	0	0	1.51699	12.6638	0	0	5.25256	93.4019
contig_8892	43071	29.4814	3.89707	4.22586	0	0	21.0647	1148.45	0	0	0.0256052	0.0249182	0	0	4.49405	35.8678
contig_8893	18338	3.19909	3.19909	2.47528	0	0	0	0	0	0	0	0	0	0	0	0
contig_8894	15379	16.1376	4.30389	4.13387	1.07243	0.723594	3.39911	4.98027	0	0	2.18215	2.64979	0.459846	0.405085	4.72014	2.34814
contig_8895	51733	3.47994	3.2819	2.1513	0	0	0.19805	0.18183	0	0	0	0	0	0	0	0
contig_8896	30854	2.89695	2.89695	1.65355	0	0	0	0	0	0	0	0	0	0	0	0
contig_8897	82940	7.92065	4.23383	5.41077	0	0	0.0144945	0.0142889	0	0	1.19154	2.05968	0.638833	0.876315	1.84195	3.50005
contig_8898	19860	15.6003	3.60807	1.70004	0.835058	0.737401	2.855	1.73706	0	0	2.64982	1.27271	0.275545	0.19964	5.37676	3.56858
contig_8899	28763	6.30497	2.65505	0.911833	0	0	1.01775	1.23908	2.63216	2.95807	0	0	0	0	0	0
contig_89	614	2.73707	1.8125	0.152673	0.924569	0.0698916	0	0	0	0	0	0	0	0	0	0
contig_890	17805	66.0345	34.8177	87.0477	0	0	0	0	0	0	31.2168	84.5584	0	0	0	0
contig_8900	14484	102.387	5.46191	8.78064	3.48947	16.7043	8.44719	47.5674	0.167504	0.251795	13.8145	79.5908	4.25736	12.7339	66.7489	7784.45
contig_8901	124087	6.84303	4.25309	3.60558	0.0334363	0.0919363	1.51541	143.839	0.0448292	0.0468625	0.0150399	0.0194628	0.310319	0.352961	0.670913	8.98696
contig_8903	6801	29.756	20.3371	14.9336	0	0	0	0	0	0	0	0	0	0	9.41888	7.82976
contig_8904	7328	2.97228	2.86779	1.11994	0	0	0	0	0	0	0	0	0.104486	0.0935834	0	0
contig_8905	26984	4.85664	3.80402	3.39116	0.0155773	0.0153358	0.268987	1.52023	0	0	0	0	0.570806	1.02929	0.19725	0.702069
contig_8906	542	0.280612	0.280612	0.202385	0	0	0	0	0	0	0	0	0	0	0	0
contig_8909	4711	28.1458	4.96141	1.37043	0.949792	0.0476961	10.7159	5.44222	1.59768	0.309811	0.945845	0.0512315	4.26003	0.734572	4.71519	1.90551
contig_8911	8013	13.9836	3.02836	0.486479	1.32507	0.29042	3.36653	2.25439	0	0	0	0	1.07516	0.547026	5.18848	1.23692
contig_8912	55745	13.7008	3.2561	1.74591	0	0	6.07529	757.651	1.4416	1.78887	0.131235	0.113999	0.688677	1.47644	2.10787	112.822
contig_8913	62699	33.2086	2.72745	1.7417	2.45232	6.83288	6.40859	36.0439	0.0528066	0.0500224	8.30312	62.9824	1.52642	3.2303	11.7379	48.0606
contig_8914	8260	2.74476	2.74476	0.44097	0	0	0	0	0	0	0	0	0	0	0	0
contig_8915	21155	4.53901	3.32945	9.43309	0.0540824	0.10382	0.00471316	0.00469184	0.0381338	0.0366882	0.0700786	0.263489	0.980576	1.06483	0.0619852	0.086004
contig_8916	28685	8.27212	6.43115	9.0041	0.0307342	0.0297857	0.0435255	0.121754	0	0	0	0	0.54123	13.9561	1.22548	1.20492
contig_8917	7755	9.54043	8.10204	83.6355	0	0	0	0	0	0	0.932939	2.05049	0.505457	1.75791	0	0
contig_8918	12432	6.39318	3.5609	1.66161	0	0	0	0	0	0	0.874939	0.467244	0.600228	0.326169	1.35711	0.629863
contig_8919	18614	1.82653	1.82653	0.752986	0	0	0	0	0	0	0	0	0	0	0	0
contig_892	57891	47.5657	38.8353	370.198	0.058087	0.0547394	0	0	0	0	8.6548	112.081	0.0152232	0.0295439	0.00232071	0.00231372
contig_8920	8819	19.1735	4.19391	4.49799	0.334987	0.222785	5.78856	3.76856	0	0	3.05387	1.35348	0.0869766	0.0794212	5.71519	6.48611
contig_8921	33222	5.90448	5.90448	4.06871	0	0	0	0	0	0	0	0	0	0	0	0
contig_8922	12240	5.44963	3.9316	3.66529	0	0	1.51803	131.765	0	0	0	0	0	0	0	0
contig_8923	35413	165.182	3.24581	2.14225	3.9322	7.0848	124.481	5556.5	0.387857	0.511476	2.62612	4.29793	0.851998	0.686056	29.6576	324.21
contig_8924	25501	3.55915	3.47935	2.05442	0	0	0.0797996	0.0734288	0	0	0	0	0	0	0	0
contig_8927	30347	3.00258	2.99735	2.15926	0	0	0	0	0	0	0.00523231	0.00520546	0	0	0	0
contig_8928	27850	29.8864	4.8257	4.31128	0.74148	0.551745	14.6633	105.198	0.0321661	0.0311341	2.33473	2.25611	1.55412	2.03823	5.73491	17.319
contig_8929	17263	156.027	4.29919	3.27835	0	0	101.942	3921.19	9.04955	41.986	0.198504	0.199641	39.9735	1258.75	0.564191	1.49901
contig_893	17403	15.9347	15.8698	16.6602	0	0	0	0	0	0	0.0648583	0.0866913	0	0	0	0
contig_8930	8029	7.38266	4.12311	0.668768	0	0	3.05318	0.941227	0	0	0	0	0.206371	0.163814	0	0
contig_8931	18880	32.3497	2.53529	0.802284	0.482061	0.469802	23.1565	327.143	0.324293	0.312139	0.232355	0.178369	0	0	5.61911	64.6694
contig_8932	37885	4.10595	4.10317	6.23414	0	0	0.00278256	0.0027748	0	0	0	0	0	0	0	0
contig_8933	18337	3.40798	2.76434	1.99088	0	0	0	0	0	0	0	0	0.643647	0.558362	0	0
contig_8934	24804	4.52097	4.52097	6.0448	0	0	0	0	0	0	0	0	0	0	0	0
contig_8935	19042	13.1925	3.62169	3.31901	0	0	7.13784	7.59164	0	0	0	0	2.35348	1.15016	0.0794516	0.0731752
contig_8936	12602	12.4252	5.02112	5.91689	2.11187	1.04067	1.83721	4.36299	0.764215	0.614412	2.60022	3.94244	0	0	0.0905076	0.338794
contig_8937	44858	4.19039	4.18721	2.47078	0	0	0	0	0	0	0	0	0.00317617	0.00316842	0	0
contig_8938	8660	9.19659	2.47156	1.00394	0.0206816	0.020256	5.91798	4.90229	0	0	0.444888	0.246982	0.341481	0.258973	0	0
contig_8939	25175	5.44344	4.37718	4.3655	0.102058	0.122054	0.0964236	0.170477	0.0477922	0.0455243	0.328991	0.821542	0.173427	0.514454	0.317562	0.905365
contig_894	4116	8.12027	7.2292	17.5681	0	0	0	0	0	0	0.891074	0.474381	0	0	0	0
contig_8940	13730	8.38056	4.17953	4.67073	3.23594	2.45609	0.795655	1.79425	0	0	0.16944	0.140727	0	0	0	0
contig_8941	24154	13.5438	2.93389	0.882001	0.379728	0.394699	4.25887	6.0856	0	0	1.07249	0.674618	0.404849	0.241031	4.49396	2.30896
contig_8942	12834	7.62047	5.30156	3.55175	0	0	0	0	0	0	0.745585	0.561859	1.57332	8.87624	0	0
contig_8944	24854	5.00093	3.61565	3.22097	0	0	0.193369	0.853945	0	0	1.15653	1.05749	0	0	0.0353789	0.0341548
contig_8946	10991	16.7666	3.23097	1.76891	1.65667	0.290053	5.83212	5.999	0	0	3.42432	4.90706	1.27497	2.151	1.34757	1.20516
contig_8947	6958	2.79113	2.79113	1.25089	0	0	0	0	0	0	0	0	0	0	0	0
contig_8948	19001	4.39886	2.64352	0.625315	0	0	1.04663	0.681123	0	0	0	0	0.708716	0.34659	0	0
contig_8949	23812	4.44692	3.58119	1.26209	0	0	0.120277	0.2806	0.27821	0.20083	0	0	0.448525	0.461191	0.018722	0.0183609
contig_8950	15240	3.49934	3.49934	1.68499	0	0	0	0	0	0	0	0	0	0	0	0
