contigName	contigLen	totalAvgDepth	QC/reads/DRR310871_R1.fastq.gz	QC/reads/DRR310871_R1.fastq.gz-var	QC/reads/DRR310872_R1.fastq.gz	QC/reads/DRR310872_R1.fastq.gz-var	QC/reads/DRR310873_R1.fastq.gz	QC/reads/DRR310873_R1.fastq.gz-var	QC/reads/DRR310874_R1.fastq.gz	QC/reads/DRR310874_R1.fastq.gz-var	QC/reads/DRR310875_R1.fastq.gz	QC/reads/DRR310875_R1.fastq.gz-var	QC/reads/DRR310876_R1.fastq.gz	QC/reads/DRR310876_R1.fastq.gz-var	QC/reads/DRR310877_R1.fastq.gz	QC/reads/DRR310877_R1.fastq.gz-var	QC/reads/DRR310878_R1.fastq.gz	QC/reads/DRR310878_R1.fastq.gz-var	QC/reads/DRR310879_R1.fastq.gz	QC/reads/DRR310879_R1.fastq.gz-var	QC/reads/DRR310880_R1.fastq.gz	QC/reads/DRR310880_R1.fastq.gz-var	QC/reads/DRR310881_R1.fastq.gz	QC/reads/DRR310881_R1.fastq.gz-var	QC/reads/DRR310882_R1.fastq.gz	QC/reads/DRR310882_R1.fastq.gz-var
NODE_7886_length_858_cov_3.132005	858	22.590476190476192	4.9	1.6900001764297485	0	0	4.5	4.640000343322754	0	0	1.7142857142857142	0.9599999189376831	1.1666666666666667	0.40999993681907654	3.2857142857142856	4.210000038146973	3.857142857142857	5.010000228881836	0	0	3.1666666666666665	5.089999675750732	0	0	0	0
NODE_7887_length_858_cov_3.041096	858	81.03888888888889	5.888888888888889	7.20987606048584	2.6666666666666665	2.543210029602051	8.25	38	28	228.91357421875	5.333333333333333	10.839506149291992	10.625	86.69136047363281	3	6.888888835906982	1	0.17283950746059418	5	12.69135856628418	3.4	8.543209075927734	0	0	7.875	42.22222137451172
NODE_7888_length_858_cov_2.777086	858	11	3.3333333333333335	1.7777780294418335	0	0	0	0	0	0	0	0	2	0.9135802388191223	3	1.5555555820465088	0	0	0	0	0	0	0	0	2.6666666666666665	2.0987653732299805
NODE_7889_length_858_cov_2.718555	858	12.406349206349208	4.166666666666667	1.5371901988983154	0	0	0	0	0	0	2.4285714285714284	1.6033058166503906	0	0	1.7	0.6942148804664612	0	0	2.7777777777777777	1.9669421911239624	0	0	0	0	1.3333333333333333	0.1487603336572647
NODE_7890_length_858_cov_2.575342	858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7891_length_858_cov_2.514321	858	41.942857142857136	3.8	4.159999847412109	0	0	0	0	11.142857142857142	36.36000061035156	0	0	6.5	6.449999809265137	8.11111111111111	18.009998321533203	0	0	8.7	5.809999942779541	1.8888888888888888	1.209999918937683	0	0	1.8	1.2899999618530273
NODE_7892_length_858_cov_2.404732	858	17.7	3.5	0.6982249617576599	0	0	0	0	0	0	0	0	1.6428571428571428	0.2366863340139389	5.6	7.44378662109375	0	0	4.357142857142857	1.7159762382507324	1.6	0.5562130212783813	0	0	1	0.13017752766609192
NODE_7893_length_858_cov_2.318804	858	71.83344988344989	5	4.583333492279053	1.2	0.2222222089767456	7.461538461538462	2.243055582046509	3.3636363636363638	2.5123965740203857	11.384615384615385	10.743054389953613	10.923076923076923	12.231406211853027	16	11.222222328186035	1.5454545454545454	0.4722222089767456	6.615384615384615	3.4722225666046143	1.7692307692307692	0.409722238779068	1.4166666666666667	0.472222238779068	5.153846153846154	1.5763887166976929
NODE_7894_length_858_cov_2.281445	858	3.3076923076923075	3.3076923076923075	0.3055555522441864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7895_length_858_cov_2.257783	858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7896_length_858_cov_1.719801	858	29.85	3.6	2.0399997234344482	0	0	6.333333333333333	13.75999927520752	2.5	3.3333334922790527	1.75	1.0099999904632568	6.666666666666667	44.599998474121094	1.8571428571428572	1.4100000858306885	0	0	1	0.4691358208656311	0	0	0	0	6.142857142857143	19.21000099182129
NODE_7897_length_858_cov_1.554172	858	27.477777777777778	3.7	0.40999993681907654	0	0	2.5555555555555554	1.6099998950958252	1	0.20999999344348907	1	0.24000000953674316	5.7	3.809999942779541	4.555555555555555	4.889999866485596	0	0	4.666666666666667	6.559999942779541	3.3	2.2099997997283936	0	0	1	0.20999999344348907
NODE_7898_length_857_cov_13.349127	857	24.333333333333336	16	76.15999603271484	0	0	8.333333333333334	12.449999809265137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7899_length_857_cov_4.340399	857	92.41147186147185	7.909090909090909	8.489999771118164	0	0	8.333333333333334	24.809999465942383	33	236.0399932861328	7.9	10.289999008178711	11	28.889999389648438	5.333333333333333	13.4399995803833	1.2857142857142858	0.24000000953674316	6.888888888888889	10.559999465942383	3.9	2.56000018119812	1.75	0.440000057220459	5.111111111111111	9.8100004196167
NODE_7900_length_857_cov_3.659601	857	42.71280108780108	4.461538461538462	2.8541667461395264	0	0	1.1111111111111112	0.2222222536802292	13.181818181818182	47.388885498046875	0	0	8.75	16.58333396911621	5.333333333333333	13.63888931274414	0	0	6	2.8541667461395264	2.875	2.4166667461395264	0	0	1	0.1875
NODE_7901_length_857_cov_3.576060	857	4	4	3.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7902_length_857_cov_3.538653	857	45.616666666666674	5	2.5999999046325684	0	0	0	0	1	0.24000000953674316	18	8.809999465942383	3.7777777777777777	4.440000057220459	1.8888888888888888	0.4099999964237213	1	0.24000000953674316	2.6	2.809999942779541	4	3	4.75	7.959999084472656	3.6	6.239999771118164
NODE_7903_length_857_cov_2.682045	857	93.94761904761906	6.9	15.489999771118164	3.25	2.809999942779541	16	126.80000305175781	4.75	6.8899993896484375	3.25	2.809999942779541	4.333333333333333	29.109375	1.7142857142857142	6.25	34	204.64999389648438	11.5	104.36000061035156	3.25	5.009999752044678	0	0	5	9.800000190734863
NODE_7904_length_857_cov_2.627182	857	31.84935064935065	3.272727272727273	1.0899999141693115	0	0	5.2727272727272725	4.159998893737793	1.5714285714285714	0.6899999380111694	1	0.25	6.090909090909091	7.960000038146973	2.7142857142857144	1.839999794960022	1.4	0.24000000953674316	8.727272727272727	9.609999656677246	1.8	0.8500000238418579	0	0	0	0
NODE_7905_length_857_cov_2.622195	857	52.54545454545455	4.545454545454546	1.2399998903274536	0	0	25	79.24000549316406	0	0	3.25	1.760000228881836	1.3333333333333333	0.1600000113248825	2.3333333333333335	0.4100000262260437	3	0.8399999737739563	0	0	1.75	0.800000011920929	8.666666666666666	11.610000610351563	2.6666666666666665	0.8399999737739563
NODE_7906_length_857_cov_2.447631	857	11.674747474747473	3.5	0.8520711064338684	0	0	0	0	3.2	2.5917158126831055	1.1111111111111112	0.23668637871742249	2.5	0.8639052510261536	0	0	0	0	0	0	1.3636363636363635	0.4615384638309479	0	0	0	0
NODE_7907_length_857_cov_2.031172	857	83.5468253968254	7.1	6.8899993896484375	3	1.0499999523162842	24	113.6100082397461	3.6666666666666665	1.6400001049041748	6.2	10.199999809265137	4.6	3.4900002479553223	8.857142857142858	20.28999900817871	7.333333333333333	7.560000419616699	5	5.039999961853027	5.111111111111111	10.360000610351563	3.25	1.0399999618530273	5.428571428571429	14.24000072479248
NODE_7908_length_856_cov_5.011236	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7909_length_856_cov_4.570537	856	76.9202380952381	9.7	10.809999465942383	6	11.75999927520752	2.7777777777777777	15.859375	2.25	1.8899997472763062	15	45.090003967285156	7.333333333333333	19.64000129699707	4.222222222222222	4.559999942779541	8.88888888888889	67.87654876708984	7.444444444444445	10.209999084472656	5	10.649999618530273	3.4285714285714284	3.440000057220459	4.875	10.289999008178711
NODE_7910_length_856_cov_4.530587	856	5.333333333333333	5.333333333333333	4.222222328186035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7911_length_856_cov_3.966292	856	50.74404761904762	7.333333333333333	17.555553436279297	1	0.2222222089767456	6	5.999999523162842	5	7.876543045043945	0	0	4.285714285714286	5.55555534362793	8.125	19.061729431152344	0	0	9.5	12.691357612609863	7.5	9.333333015441895	0	0	2	0.6913580298423767
NODE_7912_length_856_cov_3.860175	856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7913_length_856_cov_3.676654	856	5.5	5.5	1.4710745811462402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7914_length_856_cov_3.446941	856	27.63888888888889	4.888888888888889	1.209876537322998	0	0	0	0	3	2.8888888359069824	0	0	2	1.1111111640930176	1.5	0.6666666865348816	0	0	7	12.76543140411377	8.25	17.333330154418945	1	0.17283950746059418	0	0
NODE_7915_length_856_cov_3.405743	856	111.69642857142857	5.875	2.359375	2	0.9375	26	80.859375	1	0.234375	10.857142857142858	22.75	6.857142857142857	13.5	6.857142857142857	7	31	148.484375	7.428571428571429	10	9	10.859375	1.25	0.484375	3.5714285714285716	2.859375
NODE_7916_length_856_cov_3.250936	856	5.625	4.125	1.859375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0.484375
NODE_7917_length_856_cov_3.017478	856	44.38492063492063	4.111111111111111	2.987654209136963	0	0	24	84.54320526123047	0	0	3.1666666666666665	3.209876298904419	2	0.6913580298423767	1.6666666666666667	0.6913579702377319	1.3333333333333333	0.4691358208656311	1	0.2222222089767456	3.857142857142857	8.666666984558105	2	1.6543210744857788	1.25	0.4691358208656311
NODE_7918_length_856_cov_2.855181	856	32.19191919191919	4.75	1.7024794816970825	0	0	0	0	0	0	9.636363636363637	11.504134178161621	3.5	2.561983346939087	1.2222222222222223	0.33057859539985657	2.5	2.066115617752075	2.8333333333333335	1.3388429880142212	2.5	1.173553705215454	4	4.181818008422852	1.25	0.19834710657596588
NODE_7919_length_856_cov_2.375780	856	53.36984126984127	4.222222222222222	4.172839641571045	0	0	2.6	2.246913433074951	5.166666666666667	10.24691390991211	4.333333333333333	6.987653732299805	5.714285714285714	12.24691390991211	9.166666666666666	25.876543045043945	0	0	10.166666666666666	30.395063400268555	4	4.888888835906982	1	0.17283950746059418	7	16.444446563720703
NODE_7920_length_855_cov_7.516250	855	81.32575757575758	8.545454545454545	10.289999961853027	2.6666666666666665	1.8099998235702515	1.5	0.4899999499320984	4.8	5.690000057220459	19	36.159996032714844	9	10.610000610351563	8	14.24000072479248	1.75	0.440000057220459	8.454545454545455	11.609999656677246	8.909090909090908	9.050000190734863	5	8.039999961853027	3.7	2.490000009536743
NODE_7921_length_855_cov_4.063750	855	129.96742424242424	8.5	19.966941833496094	3	0.5950413346290588	18.545454545454547	151.17355346679688	7.333333333333333	23.884300231933594	15.7	55.0578498840332	21	157.81817626953125	21	92.6942138671875	2.125	1.2727272510528564	11.5	53.20000076293945	7.4	18.330577850341797	1.5	0.19834710657596588	12.363636363636363	58.06611251831055
NODE_7922_length_855_cov_3.656250	855	26.249999999999996	5.222222222222222	2.8395066261291504	0	0	0	0	8.5	16.987653732299805	0	0	2.5	3.7283952236175537	3.3333333333333335	4.765432357788086	0	0	4.111111111111111	4.320987224578857	1.25	0.4691358208656311	0	0	1.3333333333333333	0.4691358208656311
NODE_7923_length_855_cov_2.980000	855	38.03888888888889	5.8	4.359999656677246	0	0	11	79.00999450683594	0	0	2.5	2	0	0	1.5	0.6899999380111694	1.8888888888888888	0.6100000143051147	1.6666666666666667	0.800000011920929	4.25	7.6399993896484375	7.833333333333333	30.610000610351563	1.6	0.7600000500679016
NODE_7924_length_855_cov_2.935000	855	37.125	4.5	4.050000190734863	0	0	0	0	0	0	0	0	5.125	7.489999294281006	5	6.599999904632568	0	0	21	101.5999984741211	0	0	0	0	1.5	0.6399999856948853
NODE_7925_length_855_cov_2.921250	855	44.13492063492063	4.666666666666667	3.1111111640930176	0	0	5	5.580246925354004	2.6666666666666665	6.25	9.666666666666666	21.061729431152344	7.444444444444445	23.35802459716797	3	2.8888888359069824	0	0	4.333333333333333	7.20987606048584	1.5	0.6666666865348816	1	0.2469135969877243	4.857142857142857	12.839506149291992
NODE_7926_length_855_cov_2.643750	855	41.99675324675325	3.8181818181818183	1.2399998903274536	0	0	0	0	0	0	0	0	7.75	18.889999389648438	8.428571428571429	19.010000228881836	0	0	21	10.010000228881836	0	0	0	0	1	0.24000000953674316
NODE_7927_length_855_cov_2.176250	855	117.26580086580087	7.357142857142857	15.928995132446289	2.5	1.1715975999832153	18	85.94082641601563	11.818181818181818	51.86982727050781	7.75	21.45561981201172	23	116.28402709960938	15	55.97633743286133	2.4	1.4792898893356323	8.857142857142858	27.40828514099121	5.583333333333333	7.159763813018799	1.5	0.3668639361858368	13.5	77.00591278076172
NODE_7928_length_855_cov_2.136250	855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7929_length_855_cov_2.091250	855	46.11666666666667	3	0.9917356371879578	0	0	2	0.7933884263038635	0	0	0	0	9.7	14.776861190795898	6.416666666666667	3.719008445739746	0	0	24	116.0826416015625	0	0	0	0	1	0.19834710657596588
NODE_7930_length_855_cov_1.903750	855	22.06331168831169	3.2857142857142856	0.8994083404541016	0	0	0	0	3.625	3.786982536315918	0	0	3.9166666666666665	6.177515506744385	4.833333333333333	5.47929048538208	0	0	4.545454545454546	5.562130451202393	1.8571428571428572	0.6982249021530151	0	0	0	0
NODE_7931_length_855_cov_1.815000	855	29.025	3.4	1.239999771118164	0	0	0	0	0	0	0	0	3.875	3.489999771118164	4.75	5.360000133514404	0	0	17	36.21000289916992	0	0	0	0	0	0
NODE_7932_length_855_cov_1.802500	855	32.66309523809524	4.125	1.859375	1.5	0.484375	8.714285714285714	14.234375	0	0	2.6666666666666665	2.75	0	0	2.142857142857143	2.109375	0	0	1.8571428571428572	0.734375	3.8	7.234375	3.142857142857143	4.6875	4.714285714285714	10.109375
NODE_7933_length_854_cov_22.062578	854	44.050000000000004	19	17.049999237060547	0	0	6.4	1.6399997472763062	0	0	4.2	5.490000247955322	2	1.159999966621399	3	2.3600001335144043	0	0	2.2	1.4900000095367432	0	0	0	0	7.25	18.290000915527344
NODE_7934_length_854_cov_12.579474	854	22.339285714285715	16.214285714285715	64.73979187011719	0	0	1.625	0.6326530575752258	0	0	4.5	7.63265323638916	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7935_length_854_cov_5.485607	854	6.875	6.875	1.859375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7936_length_854_cov_5.271589	854	15.241666666666667	7.2	4.159999370574951	0	0	3.375	2.4100003242492676	0	0	0	0	0	0	1.6666666666666667	2	0	0	1.75	1.2400000095367432	0	0	0	0	1.25	0.4000000059604645
NODE_7937_length_854_cov_4.857322	854	5.888888888888889	5.888888888888889	5.432098865509033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7938_length_854_cov_4.714643	854	40.32954545454546	5.2727272727272725	2.4100000858306885	2.75	0.440000057220459	13.090909090909092	2.1600003242492676	0	0	2.125	1.2100001573562622	6.545454545454546	10.960000038146973	4.181818181818182	1.6900001764297485	0	0	1.5454545454545454	0.24000000953674316	4.818181818181818	4.25	0	0	0	0
NODE_7939_length_854_cov_4.309136	854	55.16136363636363	6.454545454545454	8.489999771118164	1.3333333333333333	0.1600000113248825	17	10.410000801086426	0	0	5.818181818181818	0.6399999856948853	2.6666666666666665	1.4900000095367432	3.125	2.2899999618530273	2.8	2.2100000381469727	1.4	0.24000000953674316	7.363636363636363	12.050000190734863	5	6.800000190734863	2.2	0.8099998235702515
NODE_7940_length_854_cov_4.182728	854	85.39126984126983	6.3	6.809999942779541	2.75	5.490000247955322	15.4	68.83999633789063	0	0	4.375	13.050000190734863	18	157.41000366210938	9.1	27.090002059936523	11.625	37.01000213623047	12.222222222222221	49.400001525878906	4.285714285714286	7.599999904632568	0	0	1.3333333333333333	0.440000057220459
NODE_7941_length_854_cov_3.346683	854	3.727272727272727	3.727272727272727	2.049999952316284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7942_length_854_cov_3.337922	854	27.543492618492618	4.125	1.9288885593414307	0	0	0	0	5	5.848888874053955	0	0	4.909090909090909	8.266666412353516	6.8	5.822221755981445	0	0	4.153846153846154	4.666666507720947	1.5555555555555556	0.4888888895511627	0	0	1	0.1600000113248825
NODE_7943_length_854_cov_3.294118	854	14.31212121212121	4.363636363636363	0.690000057220459	0	0	0	0	2.6666666666666665	1.6100000143051147	0	0	2.1	0.7599999308586121	0	0	0	0	4.181818181818182	1.2900002002716064	0	0	0	0	1	0.24000000953674316
NODE_7944_length_854_cov_3.290363	854	15.13888888888889	4.636363636363637	0.24000000953674316	0	0	2.4444444444444446	1.7599999904632568	0	0	0	0	1.25	0.35999998450279236	2.4444444444444446	1.9600000381469727	0	0	4.363636363636363	2.200000047683716	0	0	0	0	0	0
NODE_7945_length_854_cov_2.478098	854	79.69155844155844	4.181818181818182	0.6899998784065247	8.25	19.439998626708984	6.7272727272727275	5.839999675750732	0	0	0	0	1.7142857142857142	0.8899999856948853	6.636363636363637	3.559999465942383	36	196.4099884033203	5.818181818181818	1.4399998188018799	10.363636363636363	9.800000190734863	0	0	0	0
NODE_7946_length_854_cov_2.046308	854	51.77023809523809	4.3	1.0099999904632568	1	0.25	19	105.69000244140625	0	0	4.5	4.839999675750732	1.2	0.4399999976158142	2	1.3599998950958252	2.2857142857142856	3.2400002479553223	2.6666666666666665	2.640000104904175	5.875	11.40999984741211	7.142857142857143	17	1.8	1.2899999618530273
NODE_7947_length_854_cov_1.991239	854	36.25050505050505	4.2727272727272725	0.89000004529953	0	0	0	0	0	0	0	0	6	3.450000047683716	3.7777777777777777	3.0899996757507324	0	0	21	104.6500015258789	0	0	0	0	1.2	0.24000000953674316
NODE_7948_length_853_cov_11.983709	853	31.72936507936508	14.857142857142858	78.24691772460938	0	0	3.888888888888889	4.098764896392822	0	0	1	0.17283950746059418	2.4	2	4.25	4.987654685974121	0	0	3.6666666666666665	4.395061492919922	0	0	0	0	1.6666666666666667	0.9135802388191223
NODE_7949_length_853_cov_10.609023	853	24.916666666666664	15	68.734375	0	0	4	5.25	0	0	0	0	3.25	3.484375	2.6666666666666665	2	0	0	0	0	0	0	0	0	0	0
NODE_7950_length_853_cov_4.595238	853	39.547069597069594	5.571428571428571	5.443787097930908	1	0.13017752766609192	8.2	43.45562744140625	0	0	6.666666666666667	14.591715812683105	2.9166666666666665	1.869822382926941	0	0	4.769230769230769	5.449999809265137	4.923076923076923	4.21301794052124	5.5	8.331360816955566	0	0	0	0
NODE_7951_length_853_cov_4.209273	853	38.648989898989896	5.416666666666667	2.264462947845459	2	0.3801652789115906	0	0	8.454545454545455	8.958678245544434	2	0.7933884263038635	1.4444444444444444	0.5454545617103577	0	0	16	25.4710750579834	3.3333333333333335	1.3388429880142212	0	0	0	0	0	0
NODE_7952_length_853_cov_3.617794	853	81.06944444444444	5.333333333333333	2	3.75	5.55555534362793	15	74.543212890625	0	0	1.5	0.4444444477558136	4.125	11.11111068725586	8.777777777777779	4.617284297943115	29	152.88890075683594	6.25	15.061728477478027	5.333333333333333	6.39506196975708	0	0	2	0.9135802388191223
NODE_7953_length_853_cov_3.540100	853	35.976190476190474	5.333333333333333	2.222222328186035	0	0	2	0.6913580298423767	0	0	0	0	5.142857142857143	5.777777671813965	4.5	5.111111164093018	0	0	19	1.1111111640930176	0	0	0	0	0	0
NODE_7954_length_853_cov_3.155388	853	22.626262626262623	5.181818181818182	2.4000000953674316	0	0	4.222222222222222	5.800000190734863	0	0	2	0.6499999761581421	1.1666666666666667	0.25	4.555555555555555	5.210000038146973	3	1.9600000381469727	0	0	1.5	0.440000057220459	0	0	1	0.25
NODE_7955_length_853_cov_3.120301	853	40.410714285714285	4.125	0.359375	0	0	0	0	0	0	0	0	6.285714285714286	5.5	5	4.984375	0	0	25	69	0	0	0	0	0	0
NODE_7956_length_853_cov_2.865915	853	21.38888888888889	3.888888888888889	0.5432099103927612	0	0	0	0	0	0	0	0	2.5	1.1358025074005127	1	0.17283950746059418	0	0	6	6.44444465637207	8	11.950617790222168	0	0	0	0
NODE_7957_length_853_cov_2.815789	853	33.77777777777778	5.111111111111111	2.5432097911834717	0	0	1	0.2469135969877243	2	1.3333333730697632	5.125	9.13580322265625	2.875	4.024691581726074	4	4.246913433074951	0	0	6.444444444444445	14.24691390991211	2	1.1358023881912231	1	0.17283950746059418	4.222222222222222	4.39506196975708
NODE_7958_length_853_cov_2.645363	853	53.14880952380953	4.416666666666667	3.173553705215454	3	0.9752066135406494	8.11111111111111	12.148758888244629	0	0	2.125	0.9090909361839294	5.222222222222222	8.429752349853516	7.75	18.24793243408203	5.666666666666667	0.3801652789115906	9	18.793386459350586	2.5714285714285716	2.3801653385162354	2.142857142857143	0.8099173903465271	3.142857142857143	2.9752066135406494
NODE_7959_length_853_cov_2.155388	853	68.13136863136863	4.5	2.5207102298736572	2	0.5443786382675171	9.928571428571429	8.485206604003906	1.7142857142857142	1.28925621509552	7.285714285714286	3.9289937019348145	16	10.899409294128418	9.928571428571429	4.982248306274414	2.357142857142857	1.254437804222107	3.0714285714285716	2.982248544692993	2.3846153846153846	1.384615421295166	1.8181818181818181	0.8284024596214294	7.142857142857143	6.059171199798584
NODE_7960_length_853_cov_1.983709	853	32.33152958152958	3.4166666666666665	1.6528925895690918	0	0	0	0	0	0	0	0	3.888888888888889	3.6528923511505127	6.454545454545454	5.140495300292969	0	0	17	44.611568450927734	0	0	0	0	1.5714285714285714	0.5619834661483765
NODE_7961_length_853_cov_1.616541	853	14.125	4.125	1.609375	0	0	0	0	0	0	6	27.75	3	1.9375	0	0	0	0	0	0	0	0	0	0	1	0.1875
NODE_7962_length_853_cov_1.476190	853	19.116666666666667	3.5	0.7768594622612	0	0	0	0	6.25	12.793387413024902	0	0	3.5	2.0826447010040283	0	0	0	0	0	0	3.6666666666666665	1.9669421911239624	0	0	2.2	0.42975208163261414
NODE_7963_length_852_cov_8.652447	852	20.18181818181818	16	18.240001678466797	0	0	3.1818181818181817	0.49000006914138794	0	0	0	0	1	0.1600000113248825	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7964_length_852_cov_5.304893	852	56.125	7.5	5.050000190734863	3.5714285714285716	3.8499999046325684	3.6666666666666665	4.559999942779541	0	0	2.6666666666666665	1.5600000619888306	5.666666666666667	17.64000129699707	8.285714285714286	33.560001373291016	6.285714285714286	17.440000534057617	9.857142857142858	34.290000915527344	8.625	27.689998626708984	0	0	0	0
NODE_7965_length_852_cov_4.697616	852	5.363636363636363	5.363636363636363	1.600000023841858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7966_length_852_cov_4.171895	852	61.291666666666664	5.75	3.702479362487793	7.833333333333333	13.818181991577148	18	4.809916973114014	0	0	3	2.9256200790405273	0	0	0	0	11.666666666666666	54.776859283447266	7.666666666666667	2.4297521114349365	7.375	21.057849884033203	0	0	0	0
NODE_7967_length_852_cov_3.825596	852	45.668181818181814	5.416666666666667	2.8760335445404053	0	0	8.333333333333334	2.628099203109741	0	0	0	0	1.9	0.7438016533851624	12.454545454545455	16.727272033691406	0	0	7.363636363636363	24.991735458374023	10.2	23.421485900878906	0	0	0	0
NODE_7968_length_852_cov_3.480552	852	26.03333333333333	4.9	2.4900002479553223	0	0	0	0	0	0	1.4	0.60999995470047	1.4	0.60999995470047	0	0	4	4.639999866485596	2	1.3600000143051147	3.5	4.759999752044678	7	14.010000228881836	1.8333333333333333	1.090000033378601
NODE_7969_length_852_cov_3.194479	852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7970_length_852_cov_2.736512	852	36.347458097458095	3.5714285714285716	1.3136096000671387	0	0	2.75	1.0177514553070068	8.777777777777779	34.852073669433594	0	0	4.5	5.289940357208252	7.75	14.556211471557617	0	0	6.384615384615385	5.325442790985107	1.3636363636363635	0.17751477658748627	0	0	1.25	0.17751479148864746
NODE_7971_length_852_cov_2.723965	852	14.691666666666666	5.4	4.039999961853027	0	0	3.375	4.409999847412109	0	0	3	4.650000095367432	0	0	0	0	0	0	1.6666666666666667	0.8500000238418579	0	0	0	0	1.25	0.44999998807907104
NODE_7972_length_852_cov_2.634881	852	33.99404761904762	6	17	0	0	9	115.33333587646484	0	0	4.5	6.859375	0	0	1.25	0.484375	2.25	1.359375	0	0	2.3333333333333335	5.9375	2.2857142857142856	1.5	6.375	16.734375
NODE_7973_length_852_cov_2.557089	852	7	4	1.5555555820465088	0	0	1	0.17283950746059418	0	0	0	0	0	0	1	0.24691356718540192	0	0	0	0	0	0	0	0	1	0.2222222089767456
NODE_7974_length_852_cov_2.500627	852	39.39126984126984	4.9	5.490000247955322	6.5	14.639999389648438	5.4	10.010000228881836	0	0	5.777777777777778	11.75999927520752	2.625	1.4900001287460327	4	6.039999961853027	1.125	0.28999999165534973	4.777777777777778	6.809999942779541	2.2857142857142856	1.6399999856948853	0	0	2	1.8400001525878906
NODE_7975_length_852_cov_2.368883	852	47.88928571428572	4.375	1.234375	0	0	0	0	0	0	0	0	7.714285714285714	35.6875	9.8	46.109375	0	0	25	109.26530456542969	0	0	0	0	1	0.25
NODE_7976_length_852_cov_1.962359	852	59.42532467532468	4.818181818181818	3.609999895095825	4.6	3.6500000953674316	7.25	10.289999008178711	0	0	3.75	19.799999237060547	4.857142857142857	6.440000057220459	4.4	5.009999752044678	12.8	144.4399871826172	6	8.600000381469727	5	4.809999942779541	3.75	2.5999999046325684	2.2	1.3600000143051147
NODE_7977_length_852_cov_1.626098	852	35.53333333333333	3.5	1.3223140239715576	0	0	0	0	8	16.62809944152832	1	0.1487603336572647	7.916666666666667	18.62809944152832	5.2	8.611570358276367	0	0	2.9166666666666665	2.0661158561706543	3.75	2.512396812438965	1.25	0.19834710657596588	2	0.7768595218658447
NODE_7978_length_852_cov_1.366374	852	3.2	3.2	0.7599999308586121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7979_length_851_cov_13.256281	851	26.975	16	52.025508880615234	0	0	3.8	2.40816330909729	0	0	4.375	5.637755393981934	0	0	2.8	0.5306122303009033	0	0	0	0	0	0	0	0	0	0
NODE_7980_length_851_cov_7.924623	851	27.869588744588743	10.363636363636363	11.210000038146973	0	0	0	0	0	0	4.75	8.959999084472656	5.285714285714286	7.090000152587891	1.6666666666666667	0.1600000113248825	0	0	2.375	1.649999976158142	0	0	1	0.24000000953674316	2.4285714285714284	1.159999966621399
NODE_7981_length_851_cov_4.699749	851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NODE_7982_length_851_cov_4.687186	851	20.375	7	17.77777862548828	0	0	0	0	0	0	2	1.1111111640930176	2.5555555555555554	2.024691343307495	1.625	1.3580245971679688	0	0	1.75	0.8395061492919922	0	0	0	0	5.444444444444445	8.024691581726074
NODE_7983_length_851_cov_4.327889	851	96.07160894660893	9.181818181818182	6.240000247955322	5.111111111111111	5.849999904632568	7.125	14.039999008178711	4	4.039999961853027	9.636363636363637	3.5999999046325684	15	54.160003662109375	13.142857142857142	41.43999481201172	1.6666666666666667	0.7600000500679016	15	49.089996337890625	6.363636363636363	0.89000004529953	4.571428571428571	6.050000190734863	5.2727272727272725	8.159998893737793
